time,open,high,low,close,volume
2025-08-01 01:00:00,116516.5,116522.59,115472.48,115757.87,628.84666
2025-08-01 03:00:00,115757.86,115933.33,114308.99,115334.1,941.68121
2025-08-01 05:00:00,115332.01,116059.25,115232.81,115654.03,184.10685
2025-08-01 07:00:00,115654.02,115931.33,115276.0,115571.88,402.58068
2025-08-01 09:00:00,115571.88,115657.92,114613.79,115050.85,729.26953
2025-08-01 11:00:00,115050.84,115335.73,114087.24,114930.0,1413.46159
2025-08-01 13:00:00,114929.99,115320.47,114580.82,115286.0,385.22538
2025-08-01 15:00:00,115284.38,115998.99,114141.9,114318.01,1218.34375
2025-08-01 17:00:00,114318.01,115806.9,113944.99,115336.69,1076.73842
2025-08-01 19:00:00,115336.68,115690.0,114313.42,114393.99,646.32383
2025-08-01 21:00:00,114393.98,114473.99,113177.0,113278.01,997.09388
2025-08-01 23:00:00,113276.69,114049.49,113115.49,113851.79,375.48224
2025-08-02 01:00:00,113851.8,113990.0,112681.99,113260.03,693.41788
2025-08-02 03:00:00,113260.03,113895.33,113165.56,113639.45,289.32941
2025-08-02 05:00:00,113639.45,113884.0,113501.49,113884.0,132.96318
2025-08-02 07:00:00,113884.0,114024.66,113783.41,113956.03,159.99796
2025-08-02 09:00:00,113956.04,114000.0,113444.85,113966.1,258.69385
2025-08-02 11:00:00,113964.03,114032.28,113563.41,113676.28,173.07269
2025-08-02 13:00:00,113676.27,113895.31,113420.01,113768.72,121.94407
2025-08-02 15:00:00,113767.91,113774.8,113213.15,113448.0,171.79229
2025-08-02 17:00:00,113445.34,113524.0,112803.85,112830.5,231.20059
2025-08-02 19:00:00,112830.5,113385.0,112571.43,112714.01,357.71863
2025-08-02 21:00:00,112715.03,112931.99,112000.0,112215.6,672.79762
2025-08-02 23:00:00,112215.61,113067.94,112057.0,112848.01,259.11893
2025-08-03 01:00:00,112848.0,113000.0,112271.93,112543.01,173.27685
2025-08-03 03:00:00,112543.01,113252.93,111906.7,113090.6,324.49491
2025-08-03 05:00:00,113090.59,113731.8,113079.11,113593.44,254.76475
2025-08-03 07:00:00,113593.44,113665.51,113337.94,113624.0,88.12634
2025-08-03 09:00:00,113620.03,113737.76,113470.07,113708.0,81.64745
2025-08-03 11:00:00,113707.99,113804.0,113550.01,113660.74,136.97489
2025-08-03 13:00:00,113660.74,114278.54,113660.73,113871.88,201.14845
2025-08-03 15:00:00,113871.89,114115.4,113662.21,113958.78,135.23922
2025-08-03 17:00:00,113958.79,114075.53,113592.0,113963.11,123.61182
2025-08-03 19:00:00,113963.1,114179.51,113781.6,114135.64,103.50154
2025-08-03 21:00:00,114135.65,114797.01,114062.71,114336.0,209.48191
2025-08-03 23:00:00,114336.0,114544.99,114170.87,114453.49,95.51887
2025-08-04 01:00:00,114453.48,114640.0,114074.45,114228.32,113.42498
2025-08-04 03:00:00,114228.32,115028.0,114137.11,114702.86,255.99629
2025-08-04 05:00:00,114704.04,114907.5,114433.2,114598.51,96.57033
2025-08-04 07:00:00,114598.52,114675.99,114201.71,114410.01,114.36385
2025-08-04 09:00:00,114405.77,114794.53,114169.12,114676.02,149.53961
2025-08-04 11:00:00,114676.02,114778.0,114314.01,114337.53,133.686
2025-08-04 13:00:00,114337.53,114541.99,114225.41,114514.19,114.7714
2025-08-04 15:00:00,114514.2,114945.9,114138.44,114936.99,294.29153
2025-08-04 17:00:00,114937.0,115498.68,114562.21,114835.64,467.03905
2025-08-04 19:00:00,114835.63,115751.58,114835.63,115223.41,325.59181
2025-08-04 21:00:00,115218.83,115353.27,114739.48,114783.35,324.89203
2025-08-04 23:00:00,114783.36,115282.31,114637.97,115132.65,193.5127
2025-08-05 01:00:00,115134.0,115378.37,115054.0,115058.1,138.79366
2025-08-05 03:00:00,115058.1,115122.94,114698.58,114717.02,150.15763
2025-08-05 05:00:00,114719.8,114836.14,114266.0,114266.01,184.32036
2025-08-05 07:00:00,114266.0,114490.83,114172.43,114413.99,112.69265
2025-08-05 09:00:00,114414.0,114521.06,113714.28,113972.21,226.84952
2025-08-05 11:00:00,113969.34,114800.0,113920.01,114691.99,171.92076
2025-08-05 13:00:00,114701.19,115100.0,114586.0,114836.0,315.92919
2025-08-05 15:00:00,114836.01,114911.57,113502.61,114397.1,508.98538
2025-08-05 17:00:00,114392.0,114407.02,112648.59,112930.76,820.71974
2025-08-05 19:00:00,112930.76,113665.71,112800.0,113629.08,376.96818
2025-08-05 21:00:00,113629.08,113764.0,113252.35,113617.95,251.50808
2025-08-05 23:00:00,113617.96,113985.23,113482.36,113590.0,159.76336
2025-08-06 01:00:00,113590.0,114223.99,113260.07,114122.83,200.10215
2025-08-06 03:00:00,114123.19,114139.99,113581.95,113825.65,134.47047
2025-08-06 05:00:00,113822.91,113837.06,113403.02,113518.45,82.19022
2025-08-06 07:00:00,113518.45,114433.6,113359.45,114153.01,213.24136
2025-08-06 09:00:00,114153.01,114299.43,113926.85,114231.06,107.95842
2025-08-06 11:00:00,114231.05,114370.25,113725.32,114095.15,150.17196
2025-08-06 13:00:00,114095.15,114410.38,113900.0,114244.7,157.45948
2025-08-06 15:00:00,114244.71,114396.76,113565.14,114268.01,390.65746
2025-08-06 17:00:00,114268.01,115548.3,113870.56,115423.1,677.18548
2025-08-06 19:00:00,115423.1,115533.36,114958.08,115527.23,275.24631
2025-08-06 21:00:00,115527.24,115732.71,115149.81,115297.11,751.52141
2025-08-06 23:00:00,115297.11,115300.61,114829.05,115091.92,89.06481
2025-08-07 01:00:00,115091.92,115248.04,115002.17,115033.77,68.91451
2025-08-07 03:00:00,115033.76,115223.99,114617.85,114796.45,94.59474
2025-08-07 05:00:00,114796.45,114892.0,114435.67,114590.67,95.2679
2025-08-07 07:00:00,114590.66,114684.76,114292.49,114601.99,82.59919
2025-08-07 09:00:00,114602.0,114907.99,114538.95,114821.98,140.24213
2025-08-07 11:00:00,114821.99,115216.0,114821.99,115106.0,121.43603
2025-08-07 13:00:00,115096.01,116858.06,115074.0,116544.14,663.44187
2025-08-07 15:00:00,116544.15,116790.99,116057.11,116680.98,317.54195
2025-08-07 17:00:00,116682.0,116842.0,116218.34,116732.68,304.41731
2025-08-07 19:00:00,116732.68,116794.0,115676.42,116543.99,352.16183
2025-08-07 21:00:00,116544.0,117583.34,116177.47,117529.98,1174.36221
2025-08-07 23:00:00,117524.01,117550.0,117058.83,117153.41,298.75137
2025-08-08 01:00:00,117147.49,117699.99,117135.84,117521.89,276.03204
2025-08-08 03:00:00,117521.9,117711.65,116835.21,116934.0,340.53272
2025-08-08 05:00:00,116933.99,117023.52,116733.56,116784.83,151.75755
2025-08-08 07:00:00,116784.82,116909.99,116539.08,116570.54,86.98921
2025-08-08 09:00:00,116570.01,117011.7,116428.68,116860.0,144.76115
2025-08-08 11:00:00,116860.0,116966.0,116491.64,116714.01,157.36584
2025-08-08 13:00:00,116714.01,116956.31,116350.0,116944.61,161.7737
2025-08-08 15:00:00,116944.61,117015.99,116544.8,116968.0,244.83231
2025-08-08 17:00:00,116968.01,117325.99,115913.04,116234.0,500.78474
2025-08-08 19:00:00,116232.0,116733.56,116028.01,116733.55,349.17371
2025-08-08 21:00:00,116733.56,116933.04,116354.0,116466.35,338.41082
2025-08-08 23:00:00,116472.0,116994.0,116348.0,116950.0,166.97242
2025-08-09 01:00:00,116949.99,117010.01,116682.35,116702.04,95.99119
2025-08-09 03:00:00,116702.04,116781.06,116551.97,116589.77,59.68702
2025-08-09 05:00:00,116589.77,116589.77,116362.06,116412.0,91.0173
2025-08-09 07:00:00,116412.01,117009.63,116388.04,116760.03,291.50647
2025-08-09 09:00:00,116760.03,116933.32,116570.72,116784.07,144.90455
2025-08-09 11:00:00,116784.06,117529.0,116784.06,117528.99,323.29173
2025-08-09 13:00:00,117529.0,117985.3,117112.65,117138.0,328.68075
2025-08-09 15:00:00,117138.0,117265.73,116898.34,116992.0,187.43164
2025-08-09 17:00:00,116992.01,117171.33,116739.71,116923.52,252.76637
2025-08-09 19:00:00,116923.51,116978.42,116658.0,116712.06,108.92686
2025-08-09 21:00:00,116712.07,116765.61,116535.81,116576.06,108.40886
2025-08-09 23:00:00,116576.06,117054.4,116426.19,116562.0,180.33906
2025-08-10 01:00:00,116562.0,116782.33,116473.01,116507.99,97.46918
2025-08-10 03:00:00,116502.0,116815.57,116501.99,116615.5,77.76317
2025-08-10 05:00:00,116615.49,118542.78,116614.57,118530.01,749.07363
2025-08-10 07:00:00,118530.0,118768.99,117928.0,118076.0,341.37802
2025-08-10 09:00:00,118076.0,118245.0,117500.0,117825.94,307.90527
2025-08-10 11:00:00,117825.95,118454.52,117625.13,118304.01,246.41468
2025-08-10 13:00:00,118304.0,118522.91,117938.7,118348.0,243.61533
2025-08-10 15:00:00,118348.01,118770.75,118253.88,118468.0,197.21362
2025-08-10 17:00:00,118462.0,119134.0,118327.04,118822.0,412.53048
2025-08-10 19:00:00,118822.0,118955.36,118475.0,118555.0,137.92777
2025-08-10 21:00:00,118555.01,118743.99,118453.33,118692.04,100.19464
2025-08-10 23:00:00,118692.04,118796.69,118110.61,118740.07,404.64483
