time,open,high,low,close,volume
2025-08-01 00:00:00,3.0513,3.0599,3.0482,3.0509,375725.7
2025-08-01 00:15:00,3.0506,3.0591,3.0419,3.0577,243650.3
2025-08-01 00:30:00,3.0573,3.0673,3.0527,3.0527,285032.6
2025-08-01 00:45:00,3.0527,3.0574,3.0284,3.0493,811220.9
2025-08-01 01:00:00,3.0494,3.0498,3.0266,3.0335,624217.8
2025-08-01 01:15:00,3.0331,3.0407,3.0223,3.0334,741726.1
2025-08-01 01:30:00,3.0335,3.034,3.0161,3.0251,961623.3
2025-08-01 01:45:00,3.0254,3.0297,3.0183,3.0272,627432.7
2025-08-01 02:00:00,3.0272,3.0435,3.0261,3.04,432527.5
2025-08-01 02:15:00,3.0401,3.0403,3.0295,3.0295,271535.7
2025-08-01 02:30:00,3.0296,3.0302,3.0106,3.0248,760603.4
2025-08-01 02:45:00,3.0255,3.0292,3.0157,3.022,380470.8
2025-08-01 03:00:00,3.022,3.0244,2.9785,2.9937,3035905.6
2025-08-01 03:15:00,2.9937,3.0257,2.9923,3.0042,1387217.1
2025-08-01 03:30:00,3.004,3.0103,2.9812,2.9847,953845.7
2025-08-01 03:45:00,2.9845,2.9912,2.9294,2.9866,5541823.6
2025-08-01 04:00:00,2.987,2.9989,2.9458,2.9504,1398684.3
2025-08-01 04:15:00,2.9498,2.976,2.9368,2.9707,2206331.7
2025-08-01 04:30:00,2.9707,2.992,2.9572,2.9854,934616.2
2025-08-01 04:45:00,2.9854,2.9924,2.9695,2.9865,613251.6
2025-08-01 05:00:00,2.9861,3.0069,2.9778,3.0061,912186.6
2025-08-01 05:15:00,3.0058,3.0176,3.001,3.006,722986.9
2025-08-01 05:30:00,3.0062,3.0239,3.0026,3.0156,629332.4
2025-08-01 05:45:00,3.0152,3.0225,3.0117,3.0194,255990.0
2025-08-01 06:00:00,3.0195,3.0197,3.0026,3.0033,533905.6
2025-08-01 06:15:00,3.0031,3.0242,3.0023,3.0196,442801.9
2025-08-01 06:30:00,3.0196,3.0203,3.0063,3.0082,443766.0
2025-08-01 06:45:00,3.0084,3.0117,2.9943,2.9986,559207.4
2025-08-01 07:00:00,2.9985,2.9985,2.9801,2.9906,717178.3
2025-08-01 07:15:00,2.9909,2.9915,2.9771,2.9819,529285.5
2025-08-01 07:30:00,2.9822,2.9923,2.974,2.9889,832767.5
2025-08-01 07:45:00,2.989,2.9909,2.9789,2.9865,465177.8
2025-08-01 08:00:00,2.9864,2.9978,2.9811,2.9954,547700.2
2025-08-01 08:15:00,2.9954,2.996,2.9685,2.97,837098.5
2025-08-01 08:30:00,2.9699,2.9825,2.9553,2.9632,804308.2
2025-08-01 08:45:00,2.9632,2.9666,2.952,2.9594,651793.2
2025-08-01 09:00:00,2.9594,2.9677,2.9433,2.9499,992811.5
2025-08-01 09:15:00,2.9503,2.9554,2.9408,2.9442,948682.1
2025-08-01 09:30:00,2.9444,2.9534,2.9354,2.9385,1040381.9
2025-08-01 09:45:00,2.9387,2.9652,2.9367,2.9625,508422.7
2025-08-01 10:00:00,2.9627,2.9719,2.9497,2.9577,722625.2
2025-08-01 10:15:00,2.9579,2.9657,2.9454,2.9466,728291.0
2025-08-01 10:30:00,2.9467,2.9539,2.9392,2.9515,725071.1
2025-08-01 10:45:00,2.9526,2.9594,2.94,2.9555,633759.0
2025-08-01 11:00:00,2.9555,2.9555,2.892,2.9131,4317193.3
2025-08-01 11:15:00,2.913,2.9289,2.9031,2.9125,1844962.2
2025-08-01 11:30:00,2.9127,2.9303,2.8997,2.9238,1948583.9
2025-08-01 11:45:00,2.9235,2.933,2.9151,2.9157,594085.7
2025-08-01 12:00:00,2.9156,2.9397,2.9126,2.9235,656551.1
2025-08-01 12:15:00,2.9239,2.9384,2.9196,2.9354,594821.2
2025-08-01 12:30:00,2.9355,2.9417,2.9277,2.9406,498192.3
2025-08-01 12:45:00,2.9404,2.9404,2.9205,2.9218,413566.5
2025-08-01 13:00:00,2.9218,2.9409,2.9188,2.9408,398085.9
2025-08-01 13:15:00,2.9407,2.9488,2.9401,2.9426,417486.7
2025-08-01 13:30:00,2.9427,2.9581,2.9371,2.956,505476.3
2025-08-01 13:45:00,2.9558,2.9579,2.9451,2.9526,792314.3
2025-08-01 14:00:00,2.9525,2.9549,2.9395,2.9524,360839.5
2025-08-01 14:15:00,2.9525,2.9577,2.9429,2.9477,315307.2
2025-08-01 14:30:00,2.9477,2.9585,2.9449,2.9563,279776.4
2025-08-01 14:45:00,2.9563,2.9715,2.9555,2.9705,269849.3
2025-08-01 15:00:00,2.9704,2.9915,2.9666,2.9869,842940.2
2025-08-01 15:15:00,2.9868,2.9888,2.9775,2.985,343106.4
2025-08-01 15:30:00,2.9855,3.0065,2.9726,2.9974,2458433.5
2025-08-01 15:45:00,2.9969,2.9978,2.9818,2.9934,628714.3
2025-08-01 16:00:00,2.9934,3.008,2.9922,3.0053,460492.0
2025-08-01 16:15:00,3.0064,3.0174,2.9937,2.9995,1030822.8
2025-08-01 16:30:00,2.9996,3.003,2.9676,2.9688,1564867.0
2025-08-01 16:45:00,2.9686,2.9713,2.9294,2.9571,2331093.0
2025-08-01 17:00:00,2.9573,3.0039,2.9353,2.9943,1982553.4
2025-08-01 17:15:00,2.9943,3.0312,2.9924,3.03,1259043.8
2025-08-01 17:30:00,3.0303,3.0416,3.018,3.018,930207.5
2025-08-01 17:45:00,3.019,3.0581,3.019,3.0525,1034468.4
2025-08-01 18:00:00,3.0526,3.0586,3.0266,3.0339,777159.0
2025-08-01 18:15:00,3.0342,3.035,3.0084,3.0239,895650.5
2025-08-01 18:30:00,3.024,3.05,3.0213,3.0498,732654.4
2025-08-01 18:45:00,3.0498,3.0518,3.0358,3.0429,525264.1
2025-08-01 19:00:00,3.0428,3.0522,3.0331,3.0462,638428.0
2025-08-01 19:15:00,3.0464,3.0501,3.0355,3.0392,452117.4
2025-08-01 19:30:00,3.0391,3.0391,3.0154,3.0369,783332.7
2025-08-01 19:45:00,3.037,3.0391,3.0047,3.0117,540720.1
2025-08-01 20:00:00,3.0112,3.0127,2.9848,3.0057,889378.0
2025-08-01 20:15:00,3.0059,3.021,3.0027,3.0114,459867.8
2025-08-01 20:30:00,3.0115,3.0316,2.9893,2.9999,750508.9
2025-08-01 20:45:00,3.0,3.0069,2.994,3.0015,365099.3
2025-08-01 21:00:00,3.0007,3.0068,2.985,2.9976,729521.5
2025-08-01 21:15:00,2.9977,3.0206,2.9734,3.0108,1291411.1
2025-08-01 21:30:00,3.0103,3.0276,3.0083,3.0205,544232.1
2025-08-01 21:45:00,3.0202,3.0294,3.0005,3.0093,630148.9
2025-08-01 22:00:00,3.0088,3.0185,2.9988,3.0091,605117.4
2025-08-01 22:15:00,3.0088,3.0179,2.9958,3.0099,824256.7
2025-08-01 22:30:00,3.0104,3.0311,3.0025,3.0082,993444.8
2025-08-01 22:45:00,3.008,3.0263,3.008,3.0134,611121.1
2025-08-01 23:00:00,3.0129,3.0213,2.975,2.9785,1041794.5
2025-08-01 23:15:00,2.9788,2.9923,2.9645,2.9853,746182.4
2025-08-01 23:30:00,2.9848,2.9896,2.9547,2.9785,640020.2
2025-08-01 23:45:00,2.9791,3.0118,2.9713,3.0073,582441.9
2025-08-02 00:00:00,3.0061,3.0279,3.0035,3.0165,747025.1
2025-08-02 00:15:00,3.0165,3.0203,3.0029,3.0094,359794.5
2025-08-02 00:30:00,3.0098,3.0139,2.997,3.0018,271583.3
2025-08-02 00:45:00,3.0016,3.0038,2.9899,2.994,139558.4
2025-08-02 01:00:00,2.9943,2.9979,2.9531,2.961,710178.8
2025-08-02 01:15:00,2.9604,2.9694,2.9226,2.9323,1978680.3
2025-08-02 01:30:00,2.9327,2.9381,2.8943,2.9161,3372219.9
2025-08-02 01:45:00,2.9168,2.9343,2.8996,2.9236,1229425.5
2025-08-02 02:00:00,2.9236,2.9469,2.9168,2.9444,802790.6
2025-08-02 02:15:00,2.9444,2.9632,2.9406,2.9567,541156.8
2025-08-02 02:30:00,2.9573,2.963,2.9441,2.9621,417656.1
2025-08-02 02:45:00,2.9619,2.9697,2.9546,2.96,297360.6
2025-08-02 03:00:00,2.9599,2.9727,2.947,2.9533,964814.7
2025-08-02 03:15:00,2.9535,2.9674,2.953,2.9591,370724.2
2025-08-02 03:30:00,2.9593,2.9675,2.9504,2.9607,780916.8
2025-08-02 03:45:00,2.9608,2.985,2.9607,2.9782,1106476.2
