time,open,high,low,close,volume
2025-08-01 01:00:00,3.0494,3.0498,3.0106,3.022,4800137.3
2025-08-01 03:00:00,3.022,3.0257,2.9294,2.9865,16071675.8
2025-08-01 05:00:00,2.9861,3.0242,2.9778,2.9986,4500176.8
2025-08-01 07:00:00,2.9985,2.9985,2.952,2.9594,5385309.2
2025-08-01 09:00:00,2.9594,2.9719,2.9354,2.9555,6300044.5
2025-08-01 11:00:00,2.9555,2.9555,2.892,2.9218,10867956.2
2025-08-01 13:00:00,2.9218,2.9715,2.9188,2.9705,3339135.6
2025-08-01 15:00:00,2.9704,3.0174,2.9294,2.9571,9660469.2
2025-08-01 17:00:00,2.9573,3.0586,2.9353,3.0429,8137001.1
2025-08-01 19:00:00,3.0428,3.0522,2.9848,3.0015,4879452.2
2025-08-01 21:00:00,3.0007,3.0311,2.9734,3.0134,6229253.6
2025-08-01 23:00:00,3.0129,3.0279,2.9547,2.994,4528400.3
2025-08-02 01:00:00,2.9943,2.9979,2.8943,2.96,9349468.6
2025-08-02 03:00:00,2.9599,2.985,2.947,2.9769,3654197.8
2025-08-02 05:00:00,2.9767,2.9828,2.9693,2.9822,798841.4
2025-08-02 07:00:00,2.9822,3.0197,2.9788,3.0099,1934920.1
2025-08-02 09:00:00,3.0099,3.0111,2.9445,2.9912,3890910.7
2025-08-02 11:00:00,2.9919,3.0014,2.954,2.9662,2300493.2
2025-08-02 13:00:00,2.9661,2.9695,2.9298,2.9401,3257552.8
2025-08-02 15:00:00,2.9396,2.946,2.9182,2.938,2917626.2
2025-08-02 17:00:00,2.9391,2.941,2.8211,2.8295,9820850.2
2025-08-02 19:00:00,2.8295,2.8656,2.8063,2.8233,10261576.7
2025-08-02 21:00:00,2.8234,2.8325,2.7411,2.7791,21601623.0
2025-08-02 23:00:00,2.7791,2.817,2.7758,2.7992,4617865.6
2025-08-03 01:00:00,2.7992,2.8184,2.7391,2.769,5608789.2
2025-08-03 03:00:00,2.7694,2.8064,2.727,2.7984,8003836.5
2025-08-03 05:00:00,2.7985,2.8406,2.7979,2.8359,2786310.4
2025-08-03 07:00:00,2.8358,2.844,2.8135,2.8348,2438564.0
2025-08-03 09:00:00,2.8348,2.87,2.8254,2.8652,2123705.6
2025-08-03 11:00:00,2.865,2.8776,2.8482,2.8658,3515037.8
2025-08-03 13:00:00,2.8658,2.8943,2.8639,2.8695,4721954.2
2025-08-03 15:00:00,2.8696,2.8839,2.8589,2.8756,2778081.0
2025-08-03 17:00:00,2.8756,2.9033,2.8601,2.8956,4490934.3
2025-08-03 19:00:00,2.8955,2.9306,2.8859,2.9164,3916486.8
2025-08-03 21:00:00,2.9168,2.9242,2.8954,2.9173,3787638.7
2025-08-03 23:00:00,2.9172,2.9345,2.902,2.9295,1784888.0
2025-08-04 01:00:00,2.9295,2.9625,2.9148,2.9487,3991424.0
2025-08-04 03:00:00,2.9487,3.0318,2.9319,2.9991,6760180.9
2025-08-04 05:00:00,2.9991,3.0172,2.984,2.9991,2590621.1
2025-08-04 07:00:00,2.9992,3.0092,2.9664,2.9847,2795596.6
2025-08-04 09:00:00,2.9849,3.0196,2.9674,3.0122,2453007.0
2025-08-04 11:00:00,3.0122,3.0249,2.9898,2.9911,3388450.5
2025-08-04 13:00:00,2.9913,3.0034,2.9773,2.9924,2520594.2
2025-08-04 15:00:00,2.9928,3.0553,2.9801,3.0522,5383204.8
2025-08-04 17:00:00,3.0522,3.0813,3.0182,3.0318,8997750.0
2025-08-04 19:00:00,3.0319,3.0907,3.0319,3.059,5401300.1
2025-08-04 21:00:00,3.059,3.066,3.0376,3.0494,2745931.4
2025-08-04 23:00:00,3.0494,3.0784,3.0407,3.0704,3277243.5
2025-08-05 01:00:00,3.0712,3.0873,3.0666,3.0719,3121691.1
2025-08-05 03:00:00,3.0718,3.1074,3.0547,3.0558,3755861.7
2025-08-05 05:00:00,3.0561,3.0636,3.0345,3.0381,2267047.3
2025-08-05 07:00:00,3.0382,3.0459,3.0257,3.0412,2106911.0
2025-08-05 09:00:00,3.0412,3.0551,2.9957,3.0042,5394615.0
2025-08-05 11:00:00,3.004,3.0643,2.999,3.0608,3041123.2
2025-08-05 13:00:00,3.0611,3.0806,3.0514,3.063,2743441.6
2025-08-05 15:00:00,3.063,3.0656,3.0121,3.0384,6813755.6
2025-08-05 17:00:00,3.0381,3.0393,2.9563,2.9711,17335827.1
2025-08-05 19:00:00,2.9712,2.9922,2.9615,2.9894,5612257.2
2025-08-05 21:00:00,2.9895,2.9901,2.9448,2.9463,5810328.5
2025-08-05 23:00:00,2.9469,2.9679,2.9325,2.9353,3934405.1
2025-08-06 01:00:00,2.9351,2.9758,2.9163,2.9624,4609851.8
2025-08-06 03:00:00,2.9625,2.9646,2.9201,2.9406,4766521.6
2025-08-06 05:00:00,2.9403,2.9413,2.9091,2.9143,3391832.4
2025-08-06 07:00:00,2.9145,2.9685,2.9018,2.9514,4840722.8
2025-08-06 09:00:00,2.9516,2.9606,2.9303,2.956,2479467.0
2025-08-06 11:00:00,2.956,2.9601,2.9186,2.9441,5237963.9
2025-08-06 13:00:00,2.9441,2.957,2.927,2.9468,3895507.5
2025-08-06 15:00:00,2.9468,2.9599,2.9232,2.9491,7746193.5
2025-08-06 17:00:00,2.9491,3.0084,2.939,3.0046,10151589.6
2025-08-06 19:00:00,3.0046,3.0153,2.9702,3.0041,5748105.0
2025-08-06 21:00:00,3.0042,3.0194,2.9965,3.0128,3513140.2
2025-08-06 23:00:00,3.0127,3.0129,2.9793,2.9945,2904773.2
2025-08-07 01:00:00,2.9946,3.0025,2.9897,2.9917,1941436.8
2025-08-07 03:00:00,2.9916,3.0119,2.9795,2.9872,2700758.9
2025-08-07 05:00:00,2.9864,2.9909,2.9684,2.969,1861816.4
2025-08-07 07:00:00,2.9689,2.9963,2.9647,2.9959,2213010.7
2025-08-07 09:00:00,2.996,3.0145,2.9934,3.0007,3499493.6
2025-08-07 11:00:00,3.0009,3.0108,2.9892,3.0077,2871641.1
2025-08-07 13:00:00,3.0078,3.0891,3.0066,3.0801,10955772.6
2025-08-07 15:00:00,3.0805,3.0866,3.0618,3.0718,5723459.8
2025-08-07 17:00:00,3.072,3.0729,3.0416,3.0634,6390264.8
2025-08-07 19:00:00,3.0638,3.0677,3.0101,3.0503,6197714.8
2025-08-07 21:00:00,3.0505,3.1034,3.0409,3.1027,4345677.7
2025-08-07 23:00:00,3.103,3.3006,3.1018,3.2504,21831004.5
2025-08-08 01:00:00,3.2513,3.336,3.2455,3.321,21563728.0
2025-08-08 03:00:00,3.3208,3.3385,3.2714,3.3209,28767198.9
2025-08-08 05:00:00,3.3208,3.3771,3.306,3.3771,11090961.8
2025-08-08 07:00:00,3.3772,3.3833,3.3095,3.3166,9973058.6
2025-08-08 09:00:00,3.3169,3.3614,3.3072,3.3568,6132641.9
2025-08-08 11:00:00,3.3568,3.3617,3.3125,3.3285,6236521.3
2025-08-08 13:00:00,3.3286,3.3399,3.303,3.3376,3359870.1
2025-08-08 15:00:00,3.3375,3.3582,3.3096,3.3528,6788963.1
2025-08-08 17:00:00,3.3528,3.3748,3.2054,3.2224,22757135.2
2025-08-08 19:00:00,3.2223,3.2948,3.2206,3.2941,8261219.0
2025-08-08 21:00:00,3.2943,3.3407,3.2637,3.3392,7236573.9
2025-08-08 23:00:00,3.3394,3.3394,3.2978,3.3043,4244207.9
2025-08-09 01:00:00,3.3043,3.3043,3.2791,3.2867,2796352.8
2025-08-09 03:00:00,3.2868,3.3146,3.281,3.3058,1903365.1
2025-08-09 05:00:00,3.3058,3.3084,3.2902,3.2917,1262360.1
2025-08-09 07:00:00,3.2917,3.3355,3.2886,3.314,5408225.3
2025-08-09 09:00:00,3.3141,3.3254,3.2974,3.3213,2557607.7
2025-08-09 11:00:00,3.3213,3.3487,3.3134,3.3363,3002071.3
2025-08-09 13:00:00,3.3363,3.3474,3.305,3.3097,2804116.4
2025-08-09 15:00:00,3.31,3.328,3.2762,3.2773,4747687.7
2025-08-09 17:00:00,3.2774,3.2967,3.2474,3.2738,5019090.6
2025-08-09 19:00:00,3.2738,3.2988,3.2671,3.2855,2651156.5
2025-08-09 21:00:00,3.2854,3.295,3.2593,3.2659,3472193.8
2025-08-09 23:00:00,3.2659,3.2766,3.2335,3.2495,5178580.1
2025-08-10 01:00:00,3.2495,3.2638,3.2097,3.2268,9830583.9
2025-08-10 03:00:00,3.2268,3.2461,3.2201,3.2386,2058740.8
2025-08-10 05:00:00,3.2381,3.2653,3.228,3.2595,2916983.9
2025-08-10 07:00:00,3.2598,3.2798,3.2475,3.2572,2037726.9
2025-08-10 09:00:00,3.2572,3.2642,3.162,3.1876,9126572.9
2025-08-10 11:00:00,3.1878,3.2204,3.1529,3.215,5520520.5
2025-08-10 13:00:00,3.215,3.2174,3.1781,3.1919,3538275.4
2025-08-10 15:00:00,3.1919,3.1971,3.1624,3.1639,2808612.3
2025-08-10 17:00:00,3.1636,3.2049,3.1572,3.1856,3931441.5
2025-08-10 19:00:00,3.1854,3.2018,3.1825,3.1985,2010829.7
2025-08-10 21:00:00,3.1984,3.2151,3.1941,3.2077,1811550.1
2025-08-10 23:00:00,3.2078,3.2095,3.1589,3.1832,4255404.7
2025-08-11 01:00:00,3.1834,3.1942,3.1662,3.1878,2807467.1
2025-08-11 03:00:00,3.1879,3.2338,3.173,3.2259,3399115.2
2025-08-11 05:00:00,3.2259,3.32,3.2241,3.2661,10306818.2
2025-08-11 07:00:00,3.2662,3.283,3.2558,3.2716,3491440.3
2025-08-11 09:00:00,3.2717,3.2891,3.2343,3.246,4444684.0
2025-08-11 11:00:00,3.2455,3.3338,3.2282,3.281,13365823.5
2025-08-11 13:00:00,3.2811,3.2839,3.2034,3.2152,9485518.2
2025-08-11 15:00:00,3.215,3.2365,3.183,3.2174,11775785.3
2025-08-11 17:00:00,3.2174,3.2338,3.1774,3.2088,7625565.9
2025-08-11 19:00:00,3.209,3.2293,3.177,3.1928,7606738.6
2025-08-11 21:00:00,3.1928,3.2107,3.1464,3.1493,7315485.8
2025-08-11 23:00:00,3.1492,3.1707,3.1185,3.139,7012838.2
2025-08-12 01:00:00,3.1389,3.1472,3.1177,3.13,22162926.3
2025-08-12 03:00:00,3.1301,3.1661,3.128,3.1634,145684976.0
2025-08-12 05:00:00,3.1633,3.1767,3.1438,3.1486,63265389.7
2025-08-12 07:00:00,3.1486,3.1669,3.1231,3.1421,46449802.8
2025-08-12 09:00:00,3.1421,3.1612,3.1155,3.1564,53248093.7
2025-08-12 11:00:00,3.1565,3.1648,3.1248,3.1285,28274474.5
2025-08-12 13:00:00,3.1284,3.1617,3.1044,3.1498,22368451.3
2025-08-12 15:00:00,3.1497,3.2034,3.1421,3.1752,39415337.3
2025-08-12 17:00:00,3.1753,3.2203,3.1687,3.2133,29143078.0
2025-08-12 19:00:00,3.2134,3.2521,3.2056,3.2312,26791495.5
2025-08-12 21:00:00,3.2312,3.2914,3.2283,3.2896,18726617.8
2025-08-12 23:00:00,3.2898,3.3075,3.267,3.2738,19744468.5
2025-08-13 01:00:00,3.2741,3.2797,3.257,3.2672,21290922.8
2025-08-13 03:00:00,3.2671,3.2673,3.2151,3.2225,15542148.2
2025-08-13 05:00:00,3.2223,3.2514,3.2059,3.2419,14598937.9
2025-08-13 07:00:00,3.2416,3.2581,3.2125,3.2187,11471044.8
2025-08-13 09:00:00,3.2184,3.2433,3.2026,3.2403,17355675.6
2025-08-13 11:00:00,3.2403,3.2948,3.2391,3.2896,16224081.8
2025-08-13 13:00:00,3.2897,3.3,3.2757,3.2852,18300275.3
2025-08-13 15:00:00,3.2851,3.3366,3.255,3.293,28596512.6
2025-08-13 17:00:00,3.2934,3.3007,3.2268,3.2572,30025788.3
2025-08-13 19:00:00,3.2572,3.2807,3.2473,3.2762,20160104.0
2025-08-13 21:00:00,3.2762,3.2866,3.2452,3.2789,20775748.1
2025-08-13 23:00:00,3.2789,3.2811,3.2538,3.2606,11881096.7
2025-08-14 01:00:00,3.2604,3.2967,3.2546,3.2763,27558666.3
2025-08-14 03:00:00,3.2763,3.3326,3.2712,3.3229,29494078.7
2025-08-14 05:00:00,3.3223,3.3535,3.3064,3.3277,32063776.9
2025-08-14 07:00:00,3.3275,3.3364,3.2725,3.2765,23771352.6
2025-08-14 09:00:00,3.2765,3.2774,3.2358,3.2576,27840817.2
2025-08-14 11:00:00,3.2575,3.2578,3.2247,3.2444,15875399.9
2025-08-14 13:00:00,3.2443,3.2452,3.2,3.2201,23046323.5
2025-08-14 15:00:00,3.2201,3.2374,2.9812,3.114,57249289.0
2025-08-14 17:00:00,3.114,3.1433,3.0869,3.0976,31274488.4
2025-08-14 19:00:00,3.0977,3.0984,3.0483,3.0806,23644713.1
2025-08-14 21:00:00,3.0807,3.101,3.0442,3.0698,17456634.6
2025-08-14 23:00:00,3.0703,3.0886,3.0315,3.0629,13883621.4
2025-08-15 01:00:00,3.0627,3.0935,3.0471,3.0815,13178467.0
2025-08-15 03:00:00,3.0816,3.1029,3.0742,3.0969,16973938.9
2025-08-15 05:00:00,3.0969,3.1254,3.089,3.1205,14464482.6
2025-08-15 07:00:00,3.1205,3.1365,3.1111,3.1356,19733160.4
2025-08-15 09:00:00,3.1353,3.1458,3.108,3.1197,17421793.8
2025-08-15 11:00:00,3.1196,3.1306,3.0984,3.1056,15534164.9
2025-08-15 13:00:00,3.1057,3.1242,3.0992,3.1129,15742661.6
2025-08-15 15:00:00,3.1128,3.1435,3.0735,3.0855,32350608.2
2025-08-15 17:00:00,3.0855,3.1024,3.0122,3.0287,41528276.6
2025-08-15 19:00:00,3.029,3.0699,3.0036,3.0587,27010324.7
2025-08-15 21:00:00,3.0586,3.0977,3.0497,3.0677,24276565.7
2025-08-15 23:00:00,3.0678,3.097,3.0561,3.0811,15652305.4
2025-08-16 01:00:00,3.0811,3.101,3.0725,3.08,10922190.9
2025-08-16 03:00:00,3.0798,3.0982,3.0736,3.093,10463969.7
2025-08-16 05:00:00,3.0931,3.1174,3.0874,3.1111,12900132.8
2025-08-16 07:00:00,3.1113,3.1203,3.0928,3.097,10578978.4
2025-08-16 09:00:00,3.0971,3.129,3.091,3.1265,12592452.5
2025-08-16 11:00:00,3.1266,3.1586,3.1186,3.1275,18652617.4
2025-08-16 13:00:00,3.1276,3.1497,3.1048,3.1068,19611531.0
2025-08-16 15:00:00,3.1071,3.1297,3.0986,3.1096,18668739.1
2025-08-16 17:00:00,3.1098,3.1222,3.1014,3.1057,14676988.1
2025-08-16 19:00:00,3.1057,3.1151,3.0962,3.0982,13585497.8
2025-08-16 21:00:00,3.0981,3.1106,3.0941,3.1021,12384615.0
2025-08-16 23:00:00,3.1021,3.1098,3.0956,3.0969,6517556.7
2025-08-17 01:00:00,3.0969,3.1115,3.0926,3.1077,8067003.1
2025-08-17 03:00:00,3.1076,3.1088,3.0846,3.107,8115433.5
2025-08-17 05:00:00,3.107,3.126,3.0955,3.1219,8798220.9
2025-08-17 07:00:00,3.1219,3.1414,3.121,3.124,10300605.5
2025-08-17 09:00:00,3.124,3.1305,3.1139,3.1199,9046851.3
2025-08-17 11:00:00,3.1199,3.1438,3.1134,3.1333,10688459.1
2025-08-17 13:00:00,3.1333,3.1393,3.1232,3.1298,7165217.3
2025-08-17 15:00:00,3.1298,3.1339,3.1152,3.1301,7675058.8
2025-08-17 17:00:00,3.1301,3.148,3.1165,3.1456,8229332.6
2025-08-17 19:00:00,3.1455,3.149,3.1058,3.1094,10336467.5
2025-08-17 21:00:00,3.1096,3.1107,3.0786,3.0908,11634582.2
2025-08-17 23:00:00,3.0907,3.1061,3.09,3.1021,7385508.9
2025-08-18 01:00:00,3.102,3.1157,3.0869,3.0897,10921181.5
2025-08-18 03:00:00,3.0895,3.0939,3.0369,3.0437,16695673.2
2025-08-18 05:00:00,3.0439,3.0475,2.97,2.9923,34704394.9
2025-08-18 07:00:00,2.9921,3.0078,2.9743,2.9945,25654943.3
2025-08-18 09:00:00,2.9946,2.9947,2.957,2.9657,30200541.9
2025-08-18 11:00:00,2.9656,2.9783,2.9416,2.9693,27238877.5
2025-08-18 13:00:00,2.9695,2.9805,2.9566,2.9667,20489182.2
2025-08-18 15:00:00,2.9665,3.0031,2.9618,2.9687,29594400.3
2025-08-18 17:00:00,2.9688,3.026,2.9688,3.0175,35797170.9
2025-08-18 19:00:00,3.0176,3.0994,3.0021,3.0724,29815406.9
2025-08-18 21:00:00,3.0727,3.0864,3.0447,3.0836,15833780.5
2025-08-18 23:00:00,3.0838,3.0981,3.0528,3.0807,12318195.4
2025-08-19 01:00:00,3.0813,3.0947,3.0565,3.0631,11804420.6
2025-08-19 03:00:00,3.0631,3.0833,3.0259,3.0522,19647566.1
2025-08-19 05:00:00,3.0524,3.0534,2.9852,2.9912,17536818.8
2025-08-19 07:00:00,2.9914,3.0295,2.9741,3.0157,17619492.9
2025-08-19 09:00:00,3.0155,3.0279,2.9927,3.0048,17281225.8
2025-08-19 11:00:00,3.0048,3.0252,2.9919,3.0191,15712839.6
2025-08-19 13:00:00,3.0191,3.0261,3.0077,3.0168,14499060.8
2025-08-19 15:00:00,3.0167,3.0395,2.9858,3.0013,26467135.6
2025-08-19 17:00:00,3.0013,3.009,2.9272,2.93,34014028.3
2025-08-19 19:00:00,2.9298,2.9362,2.8961,2.9297,25404122.1
2025-08-19 21:00:00,2.9299,2.9342,2.8715,2.8767,26041215.9
2025-08-19 23:00:00,2.8766,2.9065,2.8711,2.8967,17515657.9
2025-08-20 01:00:00,2.8967,2.9012,2.8484,2.8607,20432582.7
2025-08-20 03:00:00,2.8605,2.8917,2.8489,2.8852,19668820.5
2025-08-20 05:00:00,2.8851,2.9006,2.8781,2.8876,13844187.5
2025-08-20 07:00:00,2.8878,2.9017,2.8869,2.9005,10778703.9
2025-08-20 09:00:00,2.9004,2.9007,2.8642,2.8679,15967587.1
2025-08-20 11:00:00,2.8678,2.9151,2.8635,2.8868,30047202.2
2025-08-20 13:00:00,2.8868,2.9069,2.8594,2.8897,17686205.4
2025-08-20 15:00:00,2.8897,2.9144,2.8367,2.8389,28309950.0
2025-08-20 17:00:00,2.8389,2.9352,2.8184,2.9043,42878664.5
2025-08-20 19:00:00,2.9043,2.9572,2.9041,2.9441,22179350.7
